User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Aliyan Ahmed,,2 years ago (edited),0,"aoa bro  in applied for BSCS & BSSE  at FAST , ITU and COMSATS but couldnt make it into their lahore campuses , now completely shattered ! 
i have already taken a gap year .
my question is that should i go for UCP ( DILL NHI MANTA UCP K LYE ) ?
OR SHOULD I WAIT FOR 3 MONTHS AND APPLY FOR COMSATS AGAIN IN SPRING SEMESTER AS IM REALLY PASSIONATE ABOUT MY CAREER.
P.S : SPRING SEMESTER ME HOJAYE GA COMSATS ME CUZ TB TEST BASED ADMISSION HON GE , IS SEMESTER ME TEST CONSIDER NHI KYA GYA !
 plus if  u recommend me to wait for spring semester then please recommend me any learning  things which i should learn in these 3 months online so that to polish myself !
better will be if u could provide any authentic links to the learning materials!"
Khizar Hayat,,2 years ago,0,Thanks for such amazing content
Abdul Rafey,,1 year ago (edited),0,A lot of valuable information ️
syed hannan ahmed,,1 year ago (edited),49,"The name of this podcast should be "" kiya kehte hain "" "
Ali,,2 years ago,0,Amazing video 
Ahsan Usman,,1 year ago,0,is it worth to learn Core java in 2021?
Hamid Chughtai,,2 years ago,0,Brilliant Ahmad Sahab
umer iftikharch11,,1 year ago,0,Want more like em bro !
Abdullah Tariq,,2 years ago,0,"Kya kehty hain me ne Google Podcast pe suni ye episode..

(first of you that I've listened)
Looking forward to watch/listen more

#KyaKehtyHain"
Abdul Rehman,,1 year ago,1,amazing . keep up the good work Ehmad bhai
Muhammad Shahzaib Qureshi,,2 years ago,5,"Tysm I am also from FAST-NUCES
Glad to see you here."
us KHAN,https://yt3.ggpht.com/ytc/AGIKgqP1Iunel2ww_afC-9ktAYNhRoINICqxGSPTUdK3=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Amazing sir , appreciating"
muneeb waqas,https://yt3.ggpht.com/ytc/AGIKgqN3SR2C_2Lx5pwWE7mIK5tLjGajXI5F_2V98Q=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Thank you very much for convening this knowledge.@Ehmad Zubair 
God bless you"
Saliha Mahnoor,https://yt3.ggpht.com/ytc/AGIKgqM-LGjUiRHOPM3B7omI-YSRlC6AYxP4JhVx04-xyi7zwxlr8yfTbV0pN9llRu2j=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Bro I was pre med student but I want to do software engineering and numl. Uni allows for pre Med student to choose software engineering can u tell me will it be right for me to get Into numl , I mean numl uni is good enough for software engineering ???"
Y-K EMPIRE 👑,https://yt3.ggpht.com/0qYTT7QoMt1c2iaiMd7OrXFrpInaV9l8htC9AUwEJy8pMOsgZf-R1fDWnCzGPdDOxc478wfv3g=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,inspiring
Ather Tayyab,https://yt3.ggpht.com/ytc/AGIKgqP6kXvYWnZwBztX1s-i-PQ4JaNF-YLery9EzaBF0A=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Very informative video...
Mirza Ahmad,https://yt3.ggpht.com/ytc/AGIKgqOwo-DCb1Lu1FL7bQTd2zCNAKq4L5v4oexcZQXRe9E=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Thank you for this episode.
Sameer Ijaz,https://yt3.ggpht.com/ytc/AGIKgqPj278B-51Z6DYiC9j5zrrIcI2R_Row6gxtQ9j0=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,plz have a detailed video on ML-DL-AI
Qasim Being Real,https://yt3.ggpht.com/ytc/AGIKgqOZuS65IYBhOExpibvorlJ3HW98tldiYdEDsUg2cg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Sir, some people can't afford go to these expensive unis like fast and nust. What if they get admission in average unis like Sargodha uni and work on the skills?"
Nimra Ghous,https://yt3.ggpht.com/ytc/AGIKgqPFYHPXVr8RBb6BwdHojhMIBRAG1AHTFxMH2Q=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,I am a student of 1st year Software Engineering can you please guide about how to manage study load and how to practice coding?
Fun Way,,1 year ago,1,What about career in Cyber security ?
Zafar,,2 years ago,0,Please make a video about top CS universities in Lahore
ᴀʜᴍᴀᴅ ᴊᴀᴛᴛ,,8 months ago,0,Does NCEAC accredation important to get job?
Syed Hashir,,1 year ago,0,"Sir kindly bta dein me bscs ya software engineering konsi uni se kru?? Jis ki degree ki worth ho or student ko bht zada stressed bhi na kre..future bhi secure ho kindly tell i am confused between fast , uet and pucit"
Abdullah Waheed,,1 year ago,0,Review about BNU university?
taha ali,,2 years ago,0,"Asalam o alaikum 
Sir tell me  one thing .. Im so confuse to make career in programming  i don't know which  is better to me. Android development or software development. Oracle development... Or web.. Im doing work in web development but i realise  in web development there is no scope any more i think. I can able to learn and understanding programing very well but tell me one programing line. I will focus on it i have done bscs from virtual university .. I live in karachi. ..
Thanks you"
Relax Forever,,2 years ago,0,Kindly make video on problem solving bro
Entertain Tonight,,2 years ago,0,Please make video on software engineering salery?
M Muzammil,,2 years ago,0,Zabardast Video️️️
memes 3idiots,,2 years ago,1,sir software engineering degree kaha kaha se proved honi chahiye
M Ahmad,https://yt3.ggpht.com/ytc/AGIKgqPsvEAI619lrcE5s5GnPI14iEuUsgd5xIfPEloIHg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir How much a software engineer can earn? Is it possible to earn millions at 30 years of age.
Hamza Dhillon,https://yt3.ggpht.com/ytc/AGIKgqMmsI9fo15dDr6nMMJ3CHzD0nLWK10cB-Cd2ZqFtA=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Fast engineer be like ""Kya kehte hain"""
Shah Arbaz,https://yt3.ggpht.com/dcFy-IUUL6X2maSIJxmeik3nC6odN6PvXZCLY8NnZANW7S3NkgijWVlXcmW4Nv-p0BsxhD9nwjo=s48-c-k-c0x00ffffff-no-rj,10 months ago,0,I am software engineer but I want move in digital marketing can this is best for me because I have no interest in coding
car ki dunia,https://yt3.ggpht.com/ytc/AGIKgqM0UhyrIHn0MPjMYDnf7nvVQFxTNqOTrsm1hLGK8Y48DN8BGrMf_OzkUjGtfaz4=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,"1 . Sir programing coding  ka lia physics or math ka kia roll ha 
2 . Sir 1 day ma kitnay hour work karain"
M SHAHZeB,https://yt3.ggpht.com/ytc/AGIKgqMZb72ODKECM2WikETvfZqBF2qiJx689fWb3tqsww=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,very very informative.
EcoNeX,https://yt3.ggpht.com/R5RTPsdWkqwrDs9Ne04dIFbCWqnS5DDG_jGBpkBFCqrIlVvg6NE1otwKtVCP7dpUVlxmDleR=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Content video EvEr#
ThaNk u#
For This SiR)"
Ahmad_Waheed,https://yt3.ggpht.com/M5H5pJJrA_zPkB8vhtPqWunptdCLaxEunx8QgTbUy9DyF7Chg_ygCyan1_4eXNr1JO0Hb53L=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Assalam o alaikum sir I am an intermediate student in GCU Lahore and I want to become a software engineer. What advice do you want to give me?
Technical Inzi,https://yt3.ggpht.com/ytc/AGIKgqNNBNCiYZ8Mgu0T7PqfjDsvsu4uJeBLhbOOqmKx0Q=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir please make a video on how to get internship
believer,https://yt3.ggpht.com/ytc/AGIKgqPT63XPFdaOLP_ZUf6LiXbMFzr7_zTCWjyB-Prb2Q=s48-c-k-c0x00ffffff-no-rj,1 year ago (edited),0,Thnk u for ur advice I am also Fast Nuces student
Vision,,1 year ago,0,"Sir ma 2nd year ka student hon
Ma Graphics designer hon fiver pa kam karta hon or private bhe sath affiliate marketing ma bhe czn ka sath kam kar leta hon mujhu ab field chuni ha can you help me ka is it good for me to become software engineer"
Abdul Rehman,,1 year ago,0,"very informatic , very required"
Tech Insider,,2 years ago,3,kia kehte hen  It was a good video and really helpful
FlashBack Pika,,1 year ago,1,What is the salary in software engineering?
Saba Anver,,3 months ago,0,Can we please avoid music in these videos. Btw these are very informative
ANAS Aamir,,1 year ago,0,Sir kesi sir syed university ke graduate ko invite karein or different university ke bhi graduates koo
M Abu Bakar,,1 year ago,0,Thank you so much....️️
Tayyab Hashmi,,1 year ago,0,Super cool effort love you sir . Kindly ya bta dain how can we learns skills in starter semester
Rafia Sajid,,2 years ago,1,would you like to invite some female SE ? or the mindset that SE is not mainly for girls they will be stuck in programming.
the Dreams,,2 years ago,1,"In my opinion 
University doesn't matter"
Farhan Khan,,2 years ago,0,Masha Allah Sir asy channel ka Jawan nasal ko intezaar tha mujhy khud is field ma janay ka shoq hy sir lakin guidance nai mili ap ka shukria sir eik sawal hy ye software engineering ka abhi scope kasa jobs ka hawalay sa
Graphic Nerd,,2 years ago,2,"Salam 
I am Mohsin .I did Fsc in Pre Medical with almost 81% but i am free from 2018. Stuck in chosing career .

I want to persuade SE but family emphasize to go with DVM . Kindly tell me which university is best of SE  that will aceept student with pre Medical Background. I was going to get admission in virtual university for  SE but now after watching video my mind change .kindly leave your feedback and advice .

More over thanks for your  reviews."
Faiq Qazi,https://yt3.ggpht.com/ytc/AGIKgqOsmPWRYDDAf3PXfJsxJ0bfWBJXC7QSI8OC4w=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Excellent content
Rana Hamza,https://yt3.ggpht.com/ytc/AGIKgqOny13AJBB1eGZr6o4_Sbg_aw7eVbrP3GmlfEDTFmg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Hy bro, I'm doing cs from numl-isb  3rd semester, can u please tell wht should i do along with cs soo that i can support my self financially..
Like mai soch rha hu k frontend development seekh lu..? Or kuch aur.. Kindly reply!"
Mubashira Fatima,https://yt3.ggpht.com/ytc/AGIKgqOvqCwI0vbbUZamDJAAEIfsHN0q3qCyfJryfThzDg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,It was realllyyyyyy helpfullllll!!!!!
Ibrahim Abid,https://yt3.ggpht.com/ytc/AGIKgqOPGeWFF4A3JqxGJuiXBc3XNo3c8qfbhzqwR53GlA=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"In Pkistan which university is best for software engineering NUST , PIEAS , LUMS , FAST....."
Saliha Mahnoor,https://yt3.ggpht.com/ytc/AGIKgqM-LGjUiRHOPM3B7omI-YSRlC6AYxP4JhVx04-xyi7zwxlr8yfTbV0pN9llRu2j=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thank uuu bro this video was so much help ful for me
Muhammad Afaq,https://yt3.ggpht.com/ytc/AGIKgqPSP3TzDqNpMchiNifnEuO-_mqoj_cD_cscGSVYxA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,hnji woi khty hain => Really Helpfull vedio
ijn okm,https://yt3.ggpht.com/ytc/AGIKgqPFj1okEyWNQUBFmVIBy2z99VnoiVfknMVlr4mTNg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,sir ap na kud bscs keya tha ??
arham rasheed,https://yt3.ggpht.com/ytc/AGIKgqMoafmwGmqwtQp_4740w8XPwjUwoKokounujOCU=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,thanks sir for your time
Isra khan,https://yt3.ggpht.com/ytc/AGIKgqOvc8YiuY_gBtQI-r_jwfM76swTDr_VJfpqGw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,What about PHP and it's framework like laravel?
Mr Nova,,2 years ago,0,Sir it would be good for me if you don't add music as I listen to a lot of podcasts and background music is kinda throwing me off
Ahsan Aziz,,1 year ago,0,"Sir motivation video .
It's to good"
Abdul Haseeb,,2 years ago,0,
Rana Qasim Kha,,1 year ago,0,Kya khty hain ky good ho gaya
Shahid hassan,,2 years ago,3,"Thing of the day ...""Kiya kehteeee hainnnnnn"""
M.Zaryab Rasool,,1 year ago,1,Really appreciated
Ghalib,,1 year ago,0,Best Pakistani channel
Fateh Ali,,2 years ago,0,Kya kehtayy hainnnn - after every 2 seconds.
Shahyan Jatoi,,2 years ago,1,Sir can you please tell me iqra university main campus is good for software engineering or not? Kindly reply me i want your advise because i am about to pay the challan
Ahmed Naeem,,1 year ago,0,Anyone interested to teach me python
Hasnain Naveed,https://yt3.ggpht.com/ytc/AGIKgqMnyjIKig9Il2_IryLtFzCPiJhO6Fhn6CLMlfvXEQ=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),1,Shozi having difficult time being serious.
car ki dunia,https://yt3.ggpht.com/ytc/AGIKgqM0UhyrIHn0MPjMYDnf7nvVQFxTNqOTrsm1hLGK8Y48DN8BGrMf_OzkUjGtfaz4=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Sir plz coment
Asad Moosvi,https://yt3.ggpht.com/ytc/AGIKgqOka9Bquq0KcYFCuXiUwh7JHhblmiM935g0ZNhajg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,haan bhai btao kya kehte hain?
Noman,https://yt3.ggpht.com/GEAl6-BOZXDRNZlfTacLz6EwgcKM8T9uxDlPd9q-uMjt9Qa8P_WTUnvMqarXFxyb0vrnfWET4M8=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Kiya kehty hyn ? Bata bhee dooo
Valeed Younas,https://yt3.ggpht.com/ytc/AGIKgqN7gQ2VGd7o3SwirXPYmiUh0drHv1MKscPfcYfS1A=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Kiya kehte hainn? 
M Muzammil,https://yt3.ggpht.com/ytc/AGIKgqPfAjzDbGua3aia5SmPiXbRKw87Qb5yCd5i8QuEDQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Kya kehtay hainnnnnn 
umair khan,https://yt3.ggpht.com/ytc/AGIKgqN0H8b_SDT3ooIt_NIiBe2RgwZEuFZ4tQNF8CJwzQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"Sir my classes of se in nust will be starting in 2 months 

I'm learning c++ nowadays

What else should I do in this time??"
Mr UJ,https://yt3.ggpht.com/ytc/AGIKgqMJB8ty8Oq1HZ_45sSRrtZCvt5SzBl_LcU8PPbyGw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Kn kn comments m ( Kya Kehty Henn) dekhne aaya h??
Like here."
Nayab Sultana,https://yt3.ggpht.com/ytc/AGIKgqOPjrB-FYUdiapfxtx_ty4nIHT4W2cW3G79HQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Kiya kehty hain?????!??
Raheel Arshad Shorts,,1 year ago,0,Kea kete en 
Muhammad Usman,,2 years ago,0,Sir phir Lahore garrison university walay na Samjay job ka liyay
Mr. Huzaifa,,1 year ago,0,I belong to Multan Kia mujay software engineering ke liy NUST Ana chahye ya Multan hi parhna chahye..? Plz answer kry
Mah Para,https://yt3.ggpht.com/ytc/AGIKgqPIV3S3FQBAnQs3bKv4qKXf9ordJiEjl-Hv1w=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Kya khty a
Muhammad Yousaf,https://yt3.ggpht.com/ytc/AGIKgqO1o-WgU1o-4MQokdJbPJ9JEEgwkKNlGgiFCw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir does any value of pucit graduates in          software houses.
us KHAN,https://yt3.ggpht.com/ytc/AGIKgqP1Iunel2ww_afC-9ktAYNhRoINICqxGSPTUdK3=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Sir i am in uet taxila i am doing computer science , how is it this univ  for computer science ??"
Awais Ahmed,https://yt3.ggpht.com/ytc/AGIKgqORyFe2U5g87FSNrieYy_rxX5-D7I9p2PVqag=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Bscs vs bs(se) from cmsats islamabad which i should choose??
