User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Programmer_py,https://yt3.ggpht.com/ytc/AGIKgqMAloQQ02QJ9ysrtpRloTuC8T4O-tOaKzBCZril=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Quick Question. 
First of all thanks for such a great video, it covered almost every part of hiring process. 
I have a question as you methioned maybe development is not for you if you failing in technical interview.  For me i have experience and knowledge of solving any problem but I lack to get quick answer (solution) for a problem, but I noticed that when I review the code with relaxed and calm mind I get idea to solve. 
Can you please share your thoughts how to improve this."
Home Coder,https://yt3.ggpht.com/ytc/AGIKgqP4YsKO_AaRMRN_-je7wCCKqYCCXzuRWCp9ao4blLR5ZVT1MXXZdFXFhywuG1F3=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,Is it necessary in Pakistan to hold a programming degree? Cant you simply get hired on the basis of your skills learnt?
Muhammad Tayyab,https://yt3.ggpht.com/ytc/AGIKgqPJimeF0aksW7PWPuh2l5zgecipwLPFVwD1Zw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Very informative video.All the young students of Pakistan should listen your informative videos for guidance .
Naima Shaikh,https://yt3.ggpht.com/ytc/AGIKgqMiqO4z-JNyBxUKn1qGrgXblI2SxUI-I9z9bxrd=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Please share the link of udemy course you mentioned.
MR Zack,https://yt3.ggpht.com/JuvUSD4cmXgeAY073fLSf0UmQwzzxjnHDUcrncesNLfaFM7hpY_SDBgNUNj793j-2KavVIKXiw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thanks sir g for sharing such useful information  
Muhammad Azeem Unar,https://yt3.ggpht.com/ytc/AGIKgqMnsKWjoByy9RLMPFlR6-jY9efgaI-5Bf9MSmwsNw=s48-c-k-c0x00ffffff-no-rj,10 months ago,0,"Awesome, I am preparing for Android developer job using kotlin from last six months and graduated from Quaid Awam University Nawabshah Sindh (CS) as a fresher."
Sarah Latif Khan,https://yt3.ggpht.com/ytc/AGIKgqPllXJQ53yv-oH1DgE0W1v4t0PhcyDa_bhgFeYRGA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Commenting for better reach ++ this is gonna help freshers.
Fatima Ali,https://yt3.ggpht.com/ytc/AGIKgqPnmSzGRv-MmhLQoJqxZdh-AJijpKCr-zWMniBeIA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thank you for doing this !
IA Caption,https://yt3.ggpht.com/ytc/AGIKgqOqotZS9Otg7GOnaV-lIbPjySOPKs8tMjppUl23=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"graduated in 2 weeks ago from ( Balochistan University of Information Technology, Engineering and Management Sciences )"
Musawir Butt,,1 year ago,0,Nailed it ️
Anand Kumar,,1 year ago,2,"Very Informative video. I'm a final year student of Electrical Engineering at NUST SEECS, trying to switch to the software industry."
Sammar khalil,,1 year ago,2,Plz invite a ux designer for interview
muneebwasikhan,,9 months ago,0,Masterpiece
CODE IS EASY,,1 year ago,0,Sir iam taking admition in virtual university.my aim to get skill .can I get job.what is your recommendations
ahmed aslam,,1 year ago,0,JazakAllah bro for your efforts
Farhan Bajwa,,1 year ago,0,Arbisoft fresh graduate test is for 7 semester students or who are graduated students.
Sami ullah,,1 year ago,1,Hi sir I am a junior year student but have done absolutely nothing due to switching from one field to another . I can't work consistently on a single platform . Work on Android for a month than switch to web and then so on switching how to stop it and stick to one and master it .
Diwan Muhammad Ali,,1 year ago,0,Brother please make a video about IT.
Shumaila Naz,,1 year ago (edited),2,"I've done graduation in SE 5 years ago
 got a 5 years gap and want to persue my learning for a good job .. what are your guidance for me.  Although I'm learning react and developed 2 complete projects in react..  I'm Mother of one..  Pls say something to me.."
Muhammad ali Amir,,1 year ago,0,Bhia ap ne coursera ka course datastructure and algorithms ka bhi kaha he video me us ka link  bhi daal dein
Shahbaz Ali,https://yt3.ggpht.com/ytc/AGIKgqNbq7eeg1I_RPKO5zoH5XluN0zkJ-PYF_Uhyt0UDw=s48-c-k-c0x00ffffff-no-rj,1 year ago (edited),0,"Sir please make a video on internship also, that  how we can get internship easily in 3rd or 4th semester"
sulal akbar,https://yt3.ggpht.com/ytc/AGIKgqOVWNRS7_X3qfQzTye3wqeT4TUdvP7NykCX4g=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Sir I graduated in 2019 from Air University .. Did not have internship or experience . But I have done numerous freelancing projects in Python. Currently doing job in Bank. But now I realized the mistakes that I have made. Can I still move to IT company.
Plz reply ..."
Sammar khalil,https://yt3.ggpht.com/31FAQzVe3gldhdNwQ6hNgMSr-_iALgotPNDt1qezq8Y7gwM5H1Y79MVo09KjbYR3hkbEFFE2yg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,plz make a video on fyp guide
Ahmad Waheed,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Finally bahi is back with a new topic.
M OWAIS Khan,https://yt3.ggpht.com/ytc/AGIKgqOtz_urwFROANoPZACvW4shJJAAg2u4Ks8w-HzTnw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,AOA Bhai. Great to see you back
Allah's Blessings,https://yt3.ggpht.com/ytc/AGIKgqNO2g9onFvxz9rK3e39xlVTu2j3ChSokeZMMSbc=s48-c-k-c0x00ffffff-no-rj,1 month ago,0,Very informative video Allah bless you sir ️️
M OWAIS Khan,https://yt3.ggpht.com/ytc/AGIKgqOtz_urwFROANoPZACvW4shJJAAg2u4Ks8w-HzTnw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,I will graduate in 6 months
Muneeb Jatt,https://yt3.ggpht.com/PH91fLpCcp-io21dJKHabUOHtJkAFoXa-LHwv_8XarakB69ZVFca5p5khnpXryKoLG4vIxdEIA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Punjab University jhelum=no hostel,my home,low fee
Comsats isl or bahria=hostel +100k fee structure
Please suggest me university from above"
Afraz Hussain,https://yt3.ggpht.com/ivxsHNyWJv48OizJyEc-A2srQbfNRnlv3kxJvbQ4MMB6JSrNpAAymgAUQ97HmrLRUtPTQSKY_g=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thank you brother ️
Muhammad Ishaq,,1 year ago,0,"Sir software engineering k lie knsa laptop lena chayee h ? koi acha sa or sasta sa bta dein, jis sy sary kam hojae university k aik dafa hi lena pary 4 sal k lie aysa acha sa bta dein. video hi bna dien choti si ta k sb bachy dekh lein ya khali mujy comment me hi btta dein. Sukrya sir ."
Muhammad Talal,,1 year ago,0,Much Much Much Appreciated
HOPE Pranks,,1 year ago,0,Great job sir ....
STAR KING,,1 year ago,0,Finally zubair bhai is back yaaa
Bilal Qadri,,1 year ago,0,From university of Okara ️️
Abdul Haseeb,,11 months ago (edited),0,Kash ye pehla bna leta video to mjha bara faida hota or shaid ma b Arbisoft ma hota
Ahmed Raza,,1 year ago,0,"I am looking for work with you, but I am from Rawalpindi, are you willing to give me opportunity of remote work?"
Fasih,,1 year ago,0,Thanks bhi.
Zain Waseem,,1 year ago,0,"How to Improve Problem Solving Skills.
I Struggle to Solve Tricky Problems..."
Ahsan Ullah,,11 months ago,0,Sir kindly make complete video on QA Testing interview.
ijaz Balouch,,1 year ago,1,Emad bhi at least weakly vedio bnya kro yar gum ho jty ho
Zeeshan Suraj🎙️,,1 year ago,0,Sir BS IT Degree k bd software engineer or software developer ban skty hn Kya?
Shahid Nawab,https://yt3.ggpht.com/ytc/AGIKgqOUq-CiwE26KOMwrlxIb920fMhgXh2dpL6NDg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir Kindly application form mn graduation year  update kr den... 2022.. 2021 tk show ho rha
Im Sherry,https://yt3.ggpht.com/ytc/AGIKgqPCoC3-Q9nDIoJjdVQi77NILgBPA4XJewD5d5uBBA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Kindly, Kindly Answer This, I'm from a small city yet I have been doing web development for 3 years now as in I'm a self taught developer my Question is how can I get job when I got no degree and only have couple of projects full stack projects which, I can add to my portfolio.. What do you think, is there any job for me there? Do I need more projects? Given That I have 3+ plus years in this field should I be applying for junior or mid-level dev? 

PS: I'm Good In HTML, CSS, SASS, Javascript (ES6), Gsap For Css Animation, Task Runner Like Gulpjs and Nodejs with expressjs in backend, ReactJS for frontend and redux for state Management."
Ahmed Raza,https://yt3.ggpht.com/ytc/AGIKgqOxQ7rhkQDkM1v1_gp7xB5AeJVlD7qoCFkPteCn=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Kindly tell me, are you from islamabad or Rawalpindi?
What is your company name please."
Mustansar Hussain,https://yt3.ggpht.com/o3mwhqZszuYDOM-vioWn8Ry-alurbOFSeZ9UWAi_hh09dFMiCdHMwZHIKJSQnKX6Vj4agiv9vw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Thanks sir
M OWAIS Khan,https://yt3.ggpht.com/ytc/AGIKgqOtz_urwFROANoPZACvW4shJJAAg2u4Ks8w-HzTnw=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Please help in preparing arbisoft and what is the process?
