User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Syed Muhammad Talha,,2 years ago,1,"Nice one, in your next video you can also tell about IT Consultants."
Kashan Ali,,2 years ago,2,mashallah brother you are doing a great job for us stay blessed and  happy always.
Rabab,,1 year ago,0,what degree would u need for these careers?
Suhail Thakrani,,2 years ago,3,"Please make the video on the scope of ML,  AI, Data Science, or Python Developing in Pakistan?"
Zain Ali,,2 years ago,1,"Hey, what should a freshly graduated software engineer from NUST or FAST expect? And how much should one expect after around 4-5 years of experience?"
Abdul Rehman,,2 years ago,1,Emmad bhai Amazing work... Call a Senior Data Scientist who can share his journey
Muhammad Aashir,https://yt3.ggpht.com/ytc/AGIKgqO4RwEQ-xdK9ka_NdGxGjqkRx6HhGFaC0y3ybBHRw=s48-c-k-c0x00ffffff-no-rj,2 years ago,6,"Amazing! Just waiting for more videos. Keep it up!
-Computer Systems Engineer"
Amaazing everyone,https://yt3.ggpht.com/ytc/AGIKgqOu5aL_6Mw25L1hGXx0ec4slwsieRpDzX0716MPKQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"Hi sir, i just went in 9th AKU-EB and i have alot interset in software engineering. And i know only basics about HTML and my aim is to work in Google as software engineer."
Random Chaos,https://yt3.ggpht.com/ytc/AGIKgqMBC51J8pQad2bPb0Luna0Kk4xSacbmPpKbghnPFA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir please tell me what should we do after inter to become a software engineer
Ibrar ul haq,https://yt3.ggpht.com/ytc/AGIKgqPi7Ty8I91X0uEmHR_OhBUCu9YOAFCCOA0qxT_G=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,After graduation it is easy or hard to get job in a software company even if they give low salary?
Uzair Hashmi,https://yt3.ggpht.com/ytc/AGIKgqMKGbgURWZU5Z9ha5tFsQrm9KRCps9ZZSh7UAZoFg=s48-c-k-c0x00ffffff-no-rj,2 years ago,2,"Sir, What are the core job requirements and responsibilities for being a ""Data Analyst"" or ""Business Analyst"". My background is BS EE and I am looking to switch to Data Analytics domain. Your precious advice would be highly appreciated. Many thanks."
Hikmat Ullah,https://yt3.ggpht.com/ytc/AGIKgqNvKJq959eKFtMfmZwVMCJXRfwDpghcrEfqPWg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,What is important if I want to be a software engineer means I am new to computer and what should I learn first.
Game Boy,https://yt3.ggpht.com/ytc/AGIKgqPRsL71z6wu0PuFaXH3U_UhanUoE0909rzWw6vK=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Hi
Ehmad,  I have been working as Project Manager and managing apps and games related projects. I want to extend my scope so what exactly I need to learn to enhance my skills?"
Aliyan Ahmed,https://yt3.ggpht.com/ytc/AGIKgqPbka_YVMknFdJ7LLBnzwXAjDfmogG0qg-7xUU4=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"ma sha ALLAH brother i have just got a perfect channel to hit my queries !
for now i would like you to please invite YASSER BASHIR ( CEO ARBISOFT ) , I know it is a bit diificult but if you could please manage to do so .
one more thing , please make videos more often cuz i am loving them ! 
stay blessed
regards"
Kashif Iqbal,,2 years ago,2,"This is the most frequently asked question I heard and it also confuses me sometimes: To be a software project manager, you don't need to be a developer and then a team lead and then after 2 3 years be a project manager. I studied some blogs at PMO and there I found that you can start from 0 experience as a project manager, you just need to have a basic understanding of technology stacks and software development life cycle. In my experience I started as a business analyst then as a project coordinator and then as a project manager. My question is, is there any specific path a fresh CS grad should take if he want to build his career in software project management?"
Birds Hobbies With Aqib,,2 years ago,0,"Assalam o Alaikum
Very informative video. But if you can make a detailed video on QA engineer and  on DBMS"
sahyba siraj,,1 month ago,0,can QA engineers work remotely like developers?
Bilal Chughtai,,2 years ago,3,You explained it very well. I appreciate it. keep up. :)
Frisky,,2 years ago,0,Bro what is the procedure to get a Software QA Engineer job.I am First year ICS student need your help
Hammad Zafar Bawara,,2 years ago,0,Continue bro. You're doing well
Qurratulain Imran,,6 months ago,0,Assalamualaikum I am a intermediate passed student and having struggle for career choice. I don't have perticular interest in coding should I chose software or computer.
Girls beauty,,1 year ago,1,Wow ....amazing guidance........Thank you so much....
Mudassir Khan,,2 years ago,3,I love coding.I chose software engineering just because of coding.
Shrishti's Travel Diaries,,1 year ago,0,Business analyst ko bhi programming chahye. I wanted to switch my career from developer to something which has no coding. I don't know which one to go for. Could you suggest me please
Awais Saleem,,2 years ago,1,Amazing bro MaShaAllah 
Ahmed Bilal Mustafa,https://yt3.ggpht.com/ytc/AGIKgqM9nBHNsSJlFeKyw0QJLGeA4YsO46P3yjhgkAXqgA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,MashaALLAH...Outstanding sir g...
lishba jutt,https://yt3.ggpht.com/ytc/AGIKgqMwnJ_lGS5-IdVnrQ_QGKLmh9Y2e9XZ97HvoA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Internships for students how  they have to start carrer means what will be the first step
Muhammad Huzaifah,https://yt3.ggpht.com/ytc/AGIKgqMAG5z7HbKnSSibX1XOd7Cu7rTOsNB7ReVOJeloXg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,can you please make a seperate video on graphic designing
Alize Khan,https://yt3.ggpht.com/ytc/AGIKgqOkEiLKuI-jo7HsTtQpRWEfmd7TBqFTpby2OcU33BSZcK2Zt7B5W-HycpAaIwnV=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,Sir if we are interested in coding them what are jobs in the pakistan for coders
Hamayal Lodhi,https://yt3.ggpht.com/ytc/AGIKgqOtcvfLPZYnqzK5FG0fkQObXY-D-j1vpcRcNQwwi6U=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Is it necessary to have an arts degree for UX designers or BS software engineering students can apply in it too, what’s the criteria for that?"
Muhammad Awais Rehmat ali,https://yt3.ggpht.com/ytc/AGIKgqOm9fsqTsXpSJPxwnAEdO2soC82EfWBCdPomBgB=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Love u bhai.........>
is there any online course for Q&A engineering ?"
Sadaqat Khan,https://yt3.ggpht.com/ytc/AGIKgqN7IEW88xG2jOpSn9TxwMBI3F4pyNbsdoEb75leYw=s48-c-k-c0x00ffffff-no-rj,1 year ago (edited),0,"I will respectfully disagree. It is true out of all, 2 steps in sdlc are corely related to programming. It is not right to say that the rest of steps are not related to programming. Because each step in sdlc is dependent on succeeding steps. Therefore, those brothers who are interested in learning something do not run away from programming. Start it now from the very basics it is not that much difficult or hard. Remember better to learn late than never. Stop wasting time."
Sherry Edits,https://yt3.ggpht.com/qKFSL1uPxSTsWRtPfe82LneV-x1zzsEvNHgPBFL3Znwdllc_DXpX_3-iuQceMYlbqiVo8rcl=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Love from a software engineering student
Saud Iqbal,https://yt3.ggpht.com/t5VEvHUAcFFzkqDgAr3IxKNPaSFOzVAiwHTXhx2hAumgOayvIf4pnf_bMv8F-RxCtXFrEnT1TA=s48-c-k-c0x00ffffff-no-rj,2 weeks ago,0,Assalam dear i have done my fsc in pre mediacal an i dont wan carry thi foeld with me  know i want to beome an software engineer so i Can you please tell me that after 12th which is best field to choice in software engineering and if you done your fSc in pre medical . can i get addmisiion in engineering field in universities  please tell me about that.
Shahmir Khan,,1 year ago,0,Sir development main hi coding ke koi easy role hai ya nhi jis main coding kam hu aur hum easily seekh jayen
Maha mannan,,2 years ago,2,"Asalamu alikum 
apki video bohat informative hai 
ap Computer science 
Information technology 
Software engineering 

en mai field difference details sai guide kar daeen
JazakAllahu Khair !!"
it'x__Faizan❤️,,1 year ago,0,sir is BSCS holders can design any software?
Aaliyan,,1 year ago,0,Sir I am taking admission in NUML university as bs computer science kya NUML sahi raha gi Computer science k liya?
TechScience PK,,11 months ago,1,"I am govt chemist, with mathematics and physics background, I am interested in a course that can lead me to software engineer .....I mean some diploma with hand on experience..... please suggest what is suitable that can add my income....."
Eagle Extra,,1 year ago (edited),1,Sir can we join after class 10 th of computer science and is degree compulsory
Areeb Ahmad,,1 year ago,0,Sir from where have you graduated?
Ahmad Khan,,4 months ago,0,Sir muje software engineering mai software engineering subject or SRS subject boht bura lagta hai mai kya karu? Any suggestion
Asif Ali,,1 year ago,0,"Assalam o alaikum sir
actually sir many almost kafi time spend kia ha porgramming me c/c++ python java thora bota use kia ha in languages ka but sir many koi project build ni kia abi so mai bs computer science ka student hu 4 semester running  but meri confusion ye ha mai khud ko software engineering or kisi sofware related company k liye khud ko prepare krna chahta hu so ap please guide kry k mai kia kru apni student life k sath sath thank you"
asad ch,,1 year ago,0,is cgpa matters in computer science degree
Muhammad Abubakar,,2 years ago,1,"How to improve chances of getting hired as a Fresh BSCS/BSSE Graduate ?
(I am interested in MERN Stack Web Development)"
Islamabadines 450,https://yt3.ggpht.com/ytc/AGIKgqPPwyXvrxZ6ria0J119nzpmXfa4yu5-EBnuRXdv=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Qa engering ky liye kon c degree ho ny chye now i am student in ics part 2 ab uni me ja na h ..
Meesha Irshad,https://yt3.ggpht.com/ytc/AGIKgqOaAH0xC0Jnbh0hz9ZvNMrLvjKzpLucox23cA=s48-c-k-c0x00ffffff-no-rj,4 months ago,0,"Hello sir 
I had done my inter and now am very confused between animation and software engineering.
Waise tou mujhe software engineering ka itna kuch ni pata but plz agar app guide kr sakhe ke mujhe ye major choose krna chahiye ya ni"
Ahsan Arshad,https://yt3.ggpht.com/ytc/AGIKgqNv827y2Tm1_-YTjkamDJQFO12CULIFEdi95dly=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,bro ap ny software engineering kis uni se ki  or kon si  uni achi hy software engineering ke lye
Malik Haseeb,https://yt3.ggpht.com/ytc/AGIKgqMTNDVmFlMqgtxicGnyIe1c8b5QOVXYbVWw=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Please tell me what is the future of software engineer in modern days and what kind of job for software engineers??
SUFFIAN AHMED,https://yt3.ggpht.com/ytc/AGIKgqPunfDuIw7ymCzzXW7LAjj_X-QZ0Mf0rFOVpqT4rQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,"Corona Nai Inter I.Cs students ka Programing Carrier baray behtreen Tariqay sy ruin kia hai.... Dosra Becharay jo hum jaisay Govt College mai اعلیٰ تعلیم hasil krnay k liyay pohonchtay hain... 
Lekin Alhamdo Lillah Interest ki waja sy kaafi had tk Mai Involve rehnay ki koshish krta rha.
Ab further BsCs"
Hasnain Sethar,https://yt3.ggpht.com/ytc/AGIKgqPL5KLsNYGXgL9i-vIaJFWc0SIXadR5skjmzKO84A=s48-c-k-c0x00ffffff-no-rj,11 months ago,0,Can An Engineer from a mechatronics engineering background be a Software project manager?
Danish Waseem,https://yt3.ggpht.com/ytc/AGIKgqOMG-Gc3AF3oKkeBr5wV5jHOnkzUykRQ6wDpw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Q/A Engineer ka upar video bna doo. Jis ma ap manual testing/ automation dono ko cover karna
Ashu Fun Times,https://yt3.ggpht.com/ytc/AGIKgqPUYWbnR5Ql7ZxPfJLtlSdwMs1RDagyc_AXAeXM5MIu2l86Iczy3MYWPKEaH3Iw=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,A.o.a sir SE k maths ka acha hona important hai ?
Khizar Hayat,,2 years ago,3,"I'm a fresh graduate but I have good knowledge of Python/Django and NodeJS/ReactJS. I have completed a few projects through freelancing marketing places like upwork and Fiverr.
Can I say I'm an experienced web developer?? I have applied to many software houses but never received any response. This is a very bad experience with every student in Pakistan. Companies advertise their jobs and they don't response to most of the people"
programming languages for beginners,,1 year ago,0,who role in which heightest salary ?
Zainab Ajaz,,2 years ago,0,Make a video on qa engineering please
Najam Ul hassan,,2 years ago,0,Sir i am doing software engineering from Numl Islamabad i am in 5th semester i am good at coding but i dont like it i wanna work as QA  engineer could you plz tell me the steps through which i can learn about QA just like intership etc
Zainab Ajaz,,1 year ago,0,please explain QA enginner
Ehmad Zubair,,2 years ago,3,Ask me your 1-1 queries on Instagram: https://www.instagram.com/ehmadzubair
M Aqsam Qureshi,,11 months ago,0,sir which is best SE or CS
Hamza,,1 year ago,0,sir ap na go 8 jobs  define ke hn in ma  programmer kahn  ha means wo qa eng ha ?
Shapatar Gamerz,,1 year ago,0,"Assalamu alaikum Ehmad Bhai, apse mera 1 question ha ke ma na abhi matric kia ha or ma sofware engineering krna chah rha hun lakin mujha samajh nhi arha ke kaise karo diploma se start lena chahya kia nhi ap mujha bta da mujha samajh nhi arha please help me"
Zainab Ajaz,,2 years ago,0,Make a complete video on IT/network support engineer
Muhammad Nameer Khan,,2 years ago,0,for graphic designer GFX mentor
SHERAZ HUSSAIN,,1 year ago,0,how to create interest in coding
Muhammad Usman Butt,https://yt3.ggpht.com/ytc/AGIKgqOPfmRYC66Qt1gN_xk_YemigvbNXHQgoMcWJvP2UA=s48-c-k-c0x00ffffff-no-rj,1 year ago (edited),2,"Asalamolicum sir, sir ma bht zaida curious hoon apne career ko laye k as far as programming is concern tw programming meri achi h ar sth basic concepts b clear h algorithms ya data structures ko laye sir ma jana chata hoo k pak ma job ke liye kese khud ko prepare kiya jaye   ar kia kia requirments hoti haa Jr developer ki"
HAMDA ISHFAQ,https://yt3.ggpht.com/hm6qR0SPGlPLWKFSoakWBYUDFyovDfEHVxv5jNIgd_g7wgMAEvNZW7ygjDn1BbMrpkJ3e-NH2Q=s48-c-k-c0x00ffffff-no-rj,9 months ago,0,what is better in this jobs
Code by SAR,https://yt3.ggpht.com/1xhTAK0M2winYou7Pcr-bdGQxtTk6DbY4YfRZeSaejE-fZlST8KUhFvmc-DTThqMWqc3JkvZzw=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Language kon kon see krni chahiya software may???
Shivika Joshi,https://yt3.ggpht.com/T7IkeOo02HHNR-nS_EjWTTOGOJHwdib8Z0ZeonYsgZTAls5zb-gjQMVfQ6wO5b2oBu-rNxBSNA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Bca kr ri hu ma but coding samjh ni ati itni thori ho jati hai but jyada nhi to yehi job ma. Kr sakti hu without mca because mca karne k. Liye paise nhi hai to mujhe btao ki ma. Kya kru kiski practice kru ki  future bright ho???????
M A Shaikh,https://yt3.ggpht.com/ytc/AGIKgqNlBXc0bRfDHehWHhYRLie1UsrAM3h48_U6XA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,SIR SOFTWARE KA LEA KARACHI MA BEST UNIVERSITY BEHTAR HA MERA DHA SUFFA KA TEST PASS KARCHUKA HOON AAP KEA MASHWARA DAINGAY
Balawal Rasool,https://yt3.ggpht.com/ytc/AGIKgqM9LMrqG8zbgWsqXesb8fYuhi29ADajNfqMwQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Aapka favourite konsa ha role ?
Humanity's,https://yt3.ggpht.com/elXipb1PmWTVIUCAM012X1UChmCsUUiBTBe0ODmwlArDRhcWx6I_WAFp8lvHeQYAMzSRSFTk4Xc=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,I Am new student in university. please tell me about software developer
mohid zain,https://yt3.ggpht.com/ytc/AGIKgqOEOfjt7DK7LfUBmVMT_IP722yVDcT_OIAZxCJ9=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Very informative video
Pak army zindabad,https://yt3.ggpht.com/ytc/AGIKgqP-DH9nnIe_bc6h8OaH01lTXp-_oGL38BAM55I4NA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Ap na SE kis University sa kia tha?
Shah Zaman Rai,,2 years ago,0,What is your Email?
zeeshan,,2 years ago,0,explain gfx designing
Mehad Mushtaq,,4 months ago,0,what i haven't see this video 2 years ago..
Shumaila Naz,,1 year ago,1,Wow you are offering a job as well 
Hamid Sheikh,,1 year ago,0,bhai m intermidiate m hn mujhy softwear engneering m bohot intrest h but koi mashwra dyna wala nahe h ky m inter ky bad kis m addmision ln jahan sy softwear engineering ky point ko start karo  so please you help me bro quaidine
Muhammad Ahmad Ramzan,,1 year ago,1,Ucp sy bscs krun to job asani sy mil jaye gee kia...... Skill seekhni ha isi uni sy.. Suna h study achi krwaty hain
Hamid Sheikh,,1 year ago,0,assalam o alikum
Muhammad Zeeshan,,8 months ago,0,Ehmad Zubair you are great men to day
Gaming And Tech,,1 year ago,0,Is softwear engineering is booring or not
Nafak offical,,2 years ago,1,"Aoa sir how are u...!!!
Sir as a software engineer hmary pass kon kon si skill hona lazme ha  ...!!! Q ky Kise bhi aductucational secter ma skill sy ziyada degree PR focus dea jata ha..!!!!"
Ray Rehman,,2 years ago,0,Plz vef8o on qa eng
Murshad,https://yt3.ggpht.com/ytc/AGIKgqNwiF2xrTcVkx5AjBy_dPI_y67iKAfmDmAsK0JU7klPwWFiW-MLLHBcKVCcbcWg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Bhai jan aghr apps banani ho to kya tarika ha or kitny passy laghty ha
Ali Mahmmod,https://yt3.ggpht.com/ytc/AGIKgqNAPHDN2j1wz37Vsqbj9Ox8wORJTr5G0tLAVgU=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Is master necessary to have a good career in software engineering ?
Idrees Facts,https://yt3.ggpht.com/5u2Gv9Nt4QOGi8ESWvoZxS-utFyKFbnW3cYF-XNiexOh1uW6ZftC8aXkdmJOcruNGtPjywQCWtA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Nice
Ammad ur Rehman,https://yt3.ggpht.com/ytc/AGIKgqPR12_LO3XnDWCwsfQ-mE7M4dNenh1Qpqnl6WZVJg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Fan hogya apka yar <3
𝐃𝐄𝐄𝐍 𝐍𝐄𝐓,https://yt3.ggpht.com/lL54cnoQ5jmXjFChJcRIT4w3ykgO_vsotNLJa6gsW33NnsifoTSxQfC3XcOkXkkIiLgvUQ4GFQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Avoid music it's haram
Islamabadines 450,https://yt3.ggpht.com/ytc/AGIKgqPPwyXvrxZ6ria0J119nzpmXfa4yu5-EBnuRXdv=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,QA engering is bestt...
Hamid Sheikh,https://yt3.ggpht.com/ytc/AGIKgqMInEk3vvPaQ98GlV4Fm09wDG3NUrPZcW4qVg=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,bro please bata diya ga ap ki help ka mujhy intyzar rahy ga
waao @,https://yt3.ggpht.com/HU5wuM-hOQAH7E6wLAZyHBlgteFsPMao0euETRLFMVz8EG3RS3CsR5oo86zjCK1Id1YZxifH-A=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Mujhy computer ka kuch pta nhi hai...phir bhi main CS department main ja rha hun...shoq ki wja sai..... shi hai?
Akram Rasool Balti,https://yt3.ggpht.com/ytc/AGIKgqNCW_Ov00t6o9Vc2BSLQLf2GiABvTRBRQBK81by=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Slm.. mashallah going well...
I just complete Bachelor (BSCS).. But mara  coding ittni achi nhi hai... Mara Abi MS krna ka irada hai .. To mujy consy field mai krna chahai .jahan coding na ho ya equal to zero..?plz guide me."
Sheikh Sisters,,7 months ago,0,Siber ma kasi ha ya field for girls
ᔜᗂᕨᖱ ᒏᘢᘉᕱᓲᖱ ᕱᒸᓲ ᔜᖺᕱᖺ,,2 years ago,2,السلام علیکم بھائی میرا خود کا فیصلہ تھا کہ میں سافٹ ویئر انجینئرنگ پڑھ لو مگر مگر اب مجھے کوڈنگ میں بہت مسئلہ ہو رہا ہے جب کہ مجھے خود پائتھون سیکھنے کا بہت شوق ہے لیکن یونیورسٹی والی سی پلس پلس پر زور دے رہے ہیں مجھے کیا کرنا چاہیے سی پلس پلس سیکھنا چاہیے یہ پائتھون
SARWAR SIRAJ,,2 years ago,0,Sir main iqra uni Karachi se BSCS kr rha hun ....main maths main weak hun sir ...plzzz ye btayn k kiya kuch msla hojaga aage?
Saif ullah official,,2 years ago (edited),0,Bhai mn python kaise sikhon mn ab 2nd year mein hun ..but mn expert banna chahta hun python mn but when i become python developer so any company hire me without degree???
M Suleman Afsar,,2 years ago,3,"AoA sir how i can start journey of job.I am studying BS software engineering,From where i get en experience.Pakistan mai her company mai experience manga jata hai to mera actually question y hai k mai experience kaha sy lu?"
zeeshan,,2 years ago,0,u rock
H SPACE,,2 years ago,0,Good
FAHAD's Artwork,https://yt3.ggpht.com/Y1iJP4_urd6TY0cLXtrQ7YViOTfHac0X4I8G4fUjFUzVZ7nw1hBTBghrLPeW7tyEfsRxnIyX=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"bro bg music to band karo ,,,,"
moqsood butt,https://yt3.ggpht.com/ytc/AGIKgqNH18P-hTby9Z5eH7bYZ0xlXWQ2u8up4c7mHrLanA=s48-c-k-c0x00ffffff-no-rj,10 months ago,0,Good nhai
Zainab Ajaz,https://yt3.ggpht.com/ytc/AGIKgqONBFBPACePQcRL6SjGjpNNfKiCmOXSFkl4Zw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,QA engineering make a brief video
Shumaila Naz,https://yt3.ggpht.com/ytc/AGIKgqN227kh0xNjVqOZM2gWh6C-Id2SU3FsIRVVPoFs=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Exactly
Status World786,https://yt3.ggpht.com/ytc/AGIKgqOQ7tKY9WzqRaXSiRo9vyeYGvueVaNmDyewt_s3=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),2,me software engineering kr raha hu ucp lahore se ..mje 1 year ho gya hai.me chata hu k 2 year ho jne k baad me experience k lye kisi company se internship kr lu..mje iss bree me guide krein ap plz thora sa k me kya kruuu..kis company me jao?????plz
Muhammad,https://yt3.ggpht.com/XJlZlrLRjMdSrFHCTnj83I1n83KKyxZWAM3zEuDTsuk3fwbTgEoraTAKNhLQitPkoT0kJ8oYIQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Skills,salary and scope of Full stack Web development please"
Zakeen Khan,https://yt3.ggpht.com/ytc/AGIKgqOylZwDd3QkecQhRs-irVnAuH0NpT3-_g2Qc6wadA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Bro if i want to be a company boss so should i go for cs or se ?
Flutter Javascript,https://yt3.ggpht.com/ytc/AGIKgqOfnKFENlLblBO6ivOLTukszGNH3vEd47FoFA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,devOps engineer ko invite kry.
Murshad,https://yt3.ggpht.com/ytc/AGIKgqNwiF2xrTcVkx5AjBy_dPI_y67iKAfmDmAsK0JU7klPwWFiW-MLLHBcKVCcbcWg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Salam bhai jan
Haiqa Batool,https://yt3.ggpht.com/ytc/AGIKgqOXP6sY3zP7S1uav_cIPDmjjevdML6GQ00N3w=s48-c-k-c0x00ffffff-no-rj,9 months ago,0,Bhai pechay song na lagaya kro
Ali vlogs,https://yt3.ggpht.com/b1eeu-c-3oGC2vpV81y2R0rQjTiUbvlY3dbEKmBbTx_72iRtIILLsieeEKUWZ5TKIO67bI9RPxk=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),0,software engineering AND (CS) mn kia differnce ha?
Muhammad Owais,https://yt3.ggpht.com/ytc/AGIKgqNPW3nHLNuNzszP943o1xNLH6G45iCnbp-u13ut0Q=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Graphic designing software sey kesay related hai iss mein toh artistic kam hai na ?
Hassan Baig,https://yt3.ggpht.com/ytc/AGIKgqM7oqxq6O5pWp7bAAl24YII8hALuy1DFQBeEm5pnTo=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),1,"Sir university of Lahore sy bsse karna kesa hai ? Agar fast ya comsats mein admission na 
ho"
Imran Ahmad,,2 years ago,2,
Rafaqat Malik,,2 years ago,0,Asalm o Alikum Bhai jan agar ap sy bat karni ho to ap apna number dy sakty ha plz
Zain Iqbal,,2 years ago,0,Bro plz ya bataya ka aj kal kis language ka scope ha.......
عیشیٰ🦋,,2 years ago,0,Sir me ubi inter me hn or mujhy samajh nh araha k me software engeenering me jao agy ya nh
Hamza Mukhtar,,2 years ago,0,Sir ma software engineer bannana chahta hon . Sir ma fsc  ka bad kia karon
Muhib Rajput,,2 years ago,0,Sir software engineer ki minimum scope kitni hoti h
Maaz Khan,,2 years ago,0,Birooo kia bscs ki demand ha
Ch Tayyab,,2 years ago,0,Sir software engineering main math  use hote ha ya nai
memes 3idiots,https://yt3.ggpht.com/ytc/AGIKgqMabAyXzxnNtYrbasjPegLlDT_S2wdcb6-_mFJSZA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,plz sir ucp lahore bsse ke liye best hai ya nahi
Saqlain Haider,https://yt3.ggpht.com/ytc/AGIKgqMaA8GQbN5fAz7nfBLj0lB4yzIWh_s5SJrfdA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Sir kindly guide line for CS
Sana Saeed zaman,https://yt3.ggpht.com/ytc/AGIKgqNwq1CQvsWsEIYDa03W6dKDRecFSssv5E35=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,It netward ka bara ma
SAQIB ALI3636,https://yt3.ggpht.com/ytc/AGIKgqNzS-FhLC5n5MF-iw3zI2ruJB0S1QHuW4j264iK=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Please se ma apse contact krna Chahta hon
